order_id,user_id,product_id,order_date,quantity,day_of_week,week_of_year,month,year
3081,251,45,2025-10-17,4,4,42,10,2025
3082,225,135,2026-02-21,4,5,8,2,2026
3083,312,84,2024-10-01,4,1,40,10,2024
3084,343,96,2025-04-22,2,1,17,4,2025
3085,250,164,2025-07-06,4,6,27,7,2025
3086,301,195,2025-11-29,3,5,48,11,2025
3087,220,65,2024-06-22,2,5,25,6,2024
3088,262,181,2024-11-20,3,2,47,11,2024
3089,239,137,2025-06-17,3,1,25,6,2025
3090,480,180,2025-06-10,4,1,24,6,2025
3091,374,100,2025-06-26,3,3,26,6,2025
3092,226,194,2024-09-08,3,6,36,9,2024
3093,179,194,2025-04-08,2,1,15,4,2025
3094,492,185,2026-01-20,2,1,4,1,2026
3095,323,121,2024-03-15,4,4,11,3,2024
3096,436,178,2025-01-12,1,6,2,1,2025
3097,181,107,2024-09-22,4,6,38,9,2024
3098,488,113,2025-03-17,2,0,12,3,2025
3099,337,178,2024-06-19,3,2,25,6,2024
3100,248,56,2024-11-18,1,0,47,11,2024
3101,410,173,2024-04-04,4,3,14,4,2024
3102,57,42,2024-11-03,4,6,44,11,2024
3103,15,21,2025-04-09,2,2,15,4,2025
3104,340,148,2025-07-06,1,6,27,7,2025
3105,381,3,2025-01-13,1,0,3,1,2025
3106,150,126,2024-09-14,3,5,37,9,2024
3107,294,51,2025-09-08,4,0,37,9,2025
3108,352,77,2024-05-03,3,4,18,5,2024
3109,123,10,2024-11-19,3,1,47,11,2024
3110,86,144,2024-08-15,1,3,33,8,2024
3111,279,127,2025-07-05,3,5,27,7,2025
3112,384,177,2025-08-22,2,4,34,8,2025
3113,419,105,2026-01-27,3,1,5,1,2026
3114,192,29,2024-03-20,2,2,12,3,2024
3115,156,58,2026-01-13,4,1,3,1,2026
3116,137,144,2025-03-09,3,6,10,3,2025
3117,129,160,2025-10-12,1,6,41,10,2025
3118,447,166,2024-06-18,1,1,25,6,2024
3119,365,93,2025-11-07,2,4,45,11,2025
3120,103,104,2025-12-04,2,3,49,12,2025
3121,183,6,2025-02-18,2,1,8,2,2025
3122,103,190,2024-09-25,2,2,39,9,2024
3123,58,14,2025-08-23,4,5,34,8,2025
3124,472,10,2024-09-18,3,2,38,9,2024
3125,459,59,2024-07-19,3,4,29,7,2024
3126,483,114,2025-05-17,2,5,20,5,2025
3127,233,125,2025-12-12,4,4,50,12,2025
3128,72,96,2024-09-23,3,0,39,9,2024
3129,371,129,2025-04-24,4,3,17,4,2025
3130,15,120,2024-11-02,3,5,44,11,2024
3131,100,60,2025-01-27,4,0,5,1,2025
3132,319,47,2025-10-27,4,0,44,10,2025
3133,414,115,2025-01-15,4,2,3,1,2025
3134,131,140,2024-09-21,1,5,38,9,2024
3135,177,78,2024-03-17,3,6,11,3,2024
3136,361,133,2024-03-28,1,3,13,3,2024
3137,443,196,2024-11-03,4,6,44,11,2024
3138,327,182,2024-12-27,1,4,52,12,2024
3139,436,114,2024-06-25,2,1,26,6,2024
3140,173,46,2025-11-06,4,3,45,11,2025
3141,243,27,2025-04-23,4,2,17,4,2025
3142,195,53,2024-06-18,1,1,25,6,2024
3143,359,170,2024-08-08,1,3,32,8,2024
3144,322,173,2026-01-07,3,2,2,1,2026
3145,42,134,2024-08-11,3,6,32,8,2024
3146,254,21,2025-11-12,2,2,46,11,2025
3147,50,56,2024-07-28,4,6,30,7,2024
3148,19,88,2025-03-22,1,5,12,3,2025
3149,414,82,2025-08-27,3,2,35,8,2025
3150,92,159,2025-06-30,1,0,27,6,2025
3151,401,63,2025-08-26,4,1,35,8,2025
3152,48,26,2025-06-13,3,4,24,6,2025
3153,89,30,2024-04-01,2,0,14,4,2024
3154,308,137,2025-10-21,4,1,43,10,2025
3155,250,194,2025-12-13,4,5,50,12,2025
3156,16,29,2025-03-04,2,1,10,3,2025
3157,445,14,2024-08-29,4,3,35,8,2024
3158,274,186,2026-01-10,1,5,2,1,2026
3159,254,186,2026-02-01,3,6,5,2,2026
3160,157,6,2025-11-21,1,4,47,11,2025
3161,109,15,2024-06-21,3,4,25,6,2024
3162,110,89,2024-04-28,1,6,17,4,2024
3163,2,156,2025-08-16,1,5,33,8,2025
3164,18,100,2026-01-24,3,5,4,1,2026
3165,350,170,2025-11-10,4,0,46,11,2025
3166,475,154,2025-07-04,3,4,27,7,2025
3167,388,110,2025-02-09,4,6,6,2,2025
3168,342,121,2025-04-03,4,3,14,4,2025
3169,353,82,2025-10-04,2,5,40,10,2025
3170,181,40,2025-06-14,3,5,24,6,2025
3171,185,189,2025-03-30,4,6,13,3,2025
3172,277,100,2025-05-04,3,6,18,5,2025
3173,34,194,2025-03-04,4,1,10,3,2025
3174,349,60,2024-08-20,4,1,34,8,2024
3175,166,18,2025-02-06,4,3,6,2,2025
3176,201,133,2025-01-19,1,6,3,1,2025
3177,353,71,2025-10-13,2,0,42,10,2025
3178,169,154,2024-07-11,2,3,28,7,2024
3179,378,126,2024-09-24,1,1,39,9,2024
3180,170,51,2025-07-02,4,2,27,7,2025
3181,383,107,2025-08-07,4,3,32,8,2025
3182,145,17,2025-02-22,3,5,8,2,2025
3183,77,125,2025-03-09,1,6,10,3,2025
3184,192,49,2025-12-23,3,1,52,12,2025
3185,466,146,2025-02-15,4,5,7,2,2025
3186,17,121,2025-10-02,1,3,40,10,2025
3187,490,84,2024-05-18,1,5,20,5,2024
3188,404,4,2025-08-11,1,0,33,8,2025
3189,8,144,2024-07-04,1,3,27,7,2024
3190,61,107,2024-05-30,1,3,22,5,2024
3191,39,6,2025-08-18,2,0,34,8,2025
3192,42,179,2026-02-23,1,0,9,2,2026
3193,299,164,2025-03-19,4,2,12,3,2025
3194,10,11,2025-05-14,2,2,20,5,2025
3195,286,66,2025-06-10,3,1,24,6,2025
3196,52,17,2025-10-31,3,4,44,10,2025
3197,44,112,2025-03-22,3,5,12,3,2025
3198,209,4,2024-07-08,2,0,28,7,2024
3199,290,114,2025-05-09,4,4,19,5,2025
3200,152,148,2025-05-04,4,6,18,5,2025
3201,169,40,2024-05-05,2,6,18,5,2024
3202,485,144,2024-12-19,3,3,51,12,2024
3203,337,121,2024-06-27,2,3,26,6,2024
3204,217,115,2024-03-24,3,6,12,3,2024
3205,89,140,2024-10-09,1,2,41,10,2024
3206,246,40,2025-12-01,4,0,49,12,2025
3207,264,70,2025-11-26,1,2,48,11,2025
3208,471,7,2024-08-30,3,4,35,8,2024
3209,114,57,2025-08-22,2,4,34,8,2025
3210,15,156,2025-06-27,3,4,26,6,2025
3211,413,55,2025-07-03,2,3,27,7,2025
3212,27,96,2026-01-13,3,1,3,1,2026
3213,459,50,2025-09-13,2,5,37,9,2025
3214,69,79,2025-08-17,3,6,33,8,2025
3215,48,34,2024-04-17,4,2,16,4,2024
3216,467,91,2024-07-18,2,3,29,7,2024
3217,372,195,2025-05-25,2,6,21,5,2025
3218,48,6,2024-10-14,4,0,42,10,2024
3219,91,72,2025-06-18,1,2,25,6,2025
3220,208,3,2024-10-09,1,2,41,10,2024
3221,170,75,2025-12-26,1,4,52,12,2025
3222,297,160,2024-04-01,4,0,14,4,2024
3223,304,4,2025-12-16,1,1,51,12,2025
3224,267,15,2025-06-01,4,6,22,6,2025
3225,416,115,2025-02-16,2,6,7,2,2025
3226,209,111,2024-04-15,1,0,16,4,2024
3227,77,166,2025-08-15,3,4,33,8,2025
3228,453,112,2025-01-14,3,1,3,1,2025
3229,494,147,2024-04-06,4,5,14,4,2024
3230,328,172,2025-04-13,3,6,15,4,2025
3231,385,18,2025-09-17,1,2,38,9,2025
3232,443,115,2024-03-10,4,6,10,3,2024
3233,108,190,2025-01-15,2,2,3,1,2025
3234,484,59,2024-09-01,2,6,35,9,2024
3235,447,25,2024-07-26,4,4,30,7,2024
3236,201,65,2025-03-12,4,2,11,3,2025
3237,479,188,2026-03-05,2,3,10,3,2026
3238,34,1,2024-06-13,3,3,24,6,2024
3239,336,131,2024-04-26,4,4,17,4,2024
3240,322,27,2025-07-22,4,1,30,7,2025
3241,369,158,2025-08-13,3,2,33,8,2025
3242,43,140,2025-11-02,4,6,44,11,2025
3243,206,27,2025-02-28,1,4,9,2,2025
3244,98,151,2026-02-03,1,1,6,2,2026
3245,276,84,2025-12-13,2,5,50,12,2025
3246,235,198,2025-09-06,2,5,36,9,2025
3247,409,63,2024-04-29,4,0,18,4,2024
3248,358,164,2025-10-20,3,0,43,10,2025
3249,54,165,2024-10-05,2,5,40,10,2024
3250,387,98,2025-11-13,4,3,46,11,2025
3251,117,119,2024-12-27,3,4,52,12,2024
3252,68,139,2025-02-26,1,2,9,2,2025
3253,122,95,2025-02-04,1,1,6,2,2025
3254,183,105,2025-01-05,2,6,1,1,2025
3255,479,38,2024-07-13,3,5,28,7,2024
3256,357,39,2024-03-29,3,4,13,3,2024
3257,64,183,2024-09-26,4,3,39,9,2024
3258,68,165,2025-07-28,1,0,31,7,2025
3259,488,27,2024-06-13,2,3,24,6,2024
3260,111,106,2024-05-12,4,6,19,5,2024
3261,127,162,2025-02-26,1,2,9,2,2025
3262,125,58,2024-10-16,1,2,42,10,2024
3263,207,90,2024-03-10,1,6,10,3,2024
3264,414,64,2024-05-20,4,0,21,5,2024
3265,301,195,2024-11-18,4,0,47,11,2024
3266,101,152,2025-08-26,4,1,35,8,2025
3267,65,196,2025-11-12,1,2,46,11,2025
3268,466,181,2025-02-14,2,4,7,2,2025
3269,387,19,2025-12-01,4,0,49,12,2025
3270,202,32,2025-07-03,2,3,27,7,2025
3271,76,119,2025-03-25,1,1,13,3,2025
3272,489,154,2024-10-03,4,3,40,10,2024
3273,379,179,2024-12-07,4,5,49,12,2024
3274,196,68,2024-05-03,1,4,18,5,2024
3275,300,57,2026-03-04,4,2,10,3,2026
3276,408,84,2024-07-05,2,4,27,7,2024
3277,439,128,2024-07-25,2,3,30,7,2024
3278,222,30,2024-11-19,3,1,47,11,2024
3279,40,159,2026-02-26,2,3,9,2,2026
3280,51,23,2025-12-29,1,0,1,12,2025
3281,53,147,2024-05-10,2,4,19,5,2024
3282,255,188,2025-03-07,1,4,10,3,2025
3283,381,25,2025-12-25,2,3,52,12,2025
3284,258,41,2024-08-17,2,5,33,8,2024
3285,207,5,2024-04-21,2,6,16,4,2024
3286,93,91,2025-04-06,3,6,14,4,2025
3287,289,183,2025-05-20,2,1,21,5,2025
3288,26,82,2024-11-16,2,5,46,11,2024
3289,261,98,2026-02-18,1,2,8,2,2026
3290,389,183,2025-06-09,1,0,24,6,2025
3291,423,72,2025-11-26,2,2,48,11,2025
3292,232,82,2024-06-27,3,3,26,6,2024
3293,25,198,2025-06-22,3,6,25,6,2025
3294,342,187,2024-12-24,4,1,52,12,2024
3295,147,30,2025-05-20,2,1,21,5,2025
3296,20,81,2026-01-23,3,4,4,1,2026
3297,397,113,2025-08-31,4,6,35,8,2025
3298,38,16,2024-10-10,3,3,41,10,2024
3299,467,186,2025-08-07,1,3,32,8,2025
3300,106,180,2026-01-06,3,1,2,1,2026
3301,66,22,2026-03-09,4,0,11,3,2026
3302,178,59,2025-12-24,4,2,52,12,2025
3303,268,152,2025-02-15,4,5,7,2,2025
3304,126,18,2024-11-18,2,0,47,11,2024
3305,40,70,2025-10-06,1,0,41,10,2025
3306,146,39,2025-04-21,4,0,17,4,2025
3307,383,181,2025-04-10,4,3,15,4,2025
3308,67,5,2026-02-01,4,6,5,2,2026
3309,222,178,2025-10-13,4,0,42,10,2025
3310,195,151,2025-07-05,2,5,27,7,2025
3311,354,1,2026-02-28,3,5,9,2,2026
3312,167,119,2024-09-28,2,5,39,9,2024
3313,419,158,2025-03-24,3,0,13,3,2025
3314,365,137,2025-12-06,1,5,49,12,2025
3315,229,116,2024-08-19,4,0,34,8,2024
3316,71,164,2025-05-24,4,5,21,5,2025
3317,226,100,2025-12-22,2,0,52,12,2025
3318,55,196,2024-04-01,3,0,14,4,2024
3319,77,2,2025-04-02,3,2,14,4,2025
3320,131,8,2025-01-31,1,4,5,1,2025
3321,433,81,2025-01-02,2,3,1,1,2025
3322,73,185,2025-12-14,4,6,50,12,2025
3323,200,19,2025-07-18,4,4,29,7,2025
3324,469,30,2024-09-12,2,3,37,9,2024
3325,93,190,2025-07-15,3,1,29,7,2025
3326,251,21,2025-09-13,1,5,37,9,2025
3327,430,101,2025-07-15,2,1,29,7,2025
3328,107,144,2025-06-25,1,2,26,6,2025
3329,22,146,2025-05-09,3,4,19,5,2025
3330,396,114,2025-06-20,2,4,25,6,2025
3331,498,139,2024-05-04,4,5,18,5,2024
3332,342,133,2024-12-18,4,2,51,12,2024
3333,370,141,2024-10-15,2,1,42,10,2024
3334,350,77,2026-02-21,4,5,8,2,2026
3335,380,18,2025-11-28,1,4,48,11,2025
3336,161,75,2025-07-25,3,4,30,7,2025
3337,356,168,2025-06-12,4,3,24,6,2025
3338,394,129,2024-06-23,3,6,25,6,2024
3339,112,181,2025-07-22,1,1,30,7,2025
3340,1,42,2024-05-23,4,3,21,5,2024
3341,324,16,2024-06-16,2,6,24,6,2024
3342,327,123,2025-01-30,2,3,5,1,2025
3343,401,53,2025-07-24,1,3,30,7,2025
3344,365,173,2026-02-04,2,2,6,2,2026
3345,377,190,2026-01-29,1,3,5,1,2026
3346,435,79,2024-10-24,1,3,43,10,2024
3347,174,17,2025-02-21,2,4,8,2,2025
3348,457,117,2024-04-03,3,2,14,4,2024
3349,181,35,2025-11-27,1,3,48,11,2025
3350,372,190,2025-07-10,3,3,28,7,2025
3351,466,4,2025-01-16,4,3,3,1,2025
3352,117,176,2025-03-19,2,2,12,3,2025
3353,67,162,2025-11-18,3,1,47,11,2025
3354,341,36,2025-12-27,3,5,52,12,2025
3355,101,83,2025-10-25,2,5,43,10,2025
3356,143,98,2024-11-07,3,3,45,11,2024
3357,473,92,2025-07-20,2,6,29,7,2025
3358,177,161,2025-04-17,3,3,16,4,2025
3359,166,48,2024-09-05,3,3,36,9,2024
3360,115,129,2025-09-05,2,4,36,9,2025
3361,402,170,2025-05-11,4,6,19,5,2025
3362,57,125,2025-12-17,3,2,51,12,2025
3363,342,174,2024-08-31,4,5,35,8,2024
3364,256,89,2025-11-23,3,6,47,11,2025
3365,6,11,2026-01-11,3,6,2,1,2026
3366,28,81,2025-12-17,3,2,51,12,2025
3367,433,22,2025-04-27,4,6,17,4,2025
3368,413,47,2025-11-02,2,6,44,11,2025
3369,183,89,2024-10-17,3,3,42,10,2024
3370,277,147,2024-07-30,3,1,31,7,2024
3371,259,166,2024-06-18,1,1,25,6,2024
3372,184,106,2024-03-26,2,1,13,3,2024
3373,218,81,2024-05-01,2,2,18,5,2024
3374,324,40,2025-12-14,3,6,50,12,2025
3375,163,190,2024-07-28,2,6,30,7,2024
3376,247,176,2024-06-05,4,2,23,6,2024
3377,2,196,2025-02-16,3,6,7,2,2025
3378,3,126,2024-10-15,2,1,42,10,2024
3379,95,81,2025-11-23,2,6,47,11,2025
3380,66,148,2024-04-08,1,0,15,4,2024
3381,244,127,2024-08-14,2,2,33,8,2024
3382,101,43,2025-11-03,3,0,45,11,2025
3383,496,168,2024-07-21,1,6,29,7,2024
3384,217,59,2025-02-17,3,0,8,2,2025
3385,155,97,2024-03-10,4,6,10,3,2024
3386,331,56,2025-02-23,2,6,8,2,2025
3387,500,154,2026-02-07,3,5,6,2,2026
3388,321,188,2025-11-14,1,4,46,11,2025
3389,236,121,2025-07-13,4,6,28,7,2025
3390,492,140,2025-09-02,2,1,36,9,2025
3391,324,49,2025-05-17,4,5,20,5,2025
3392,414,171,2024-05-04,1,5,18,5,2024
3393,203,97,2025-05-09,4,4,19,5,2025
3394,38,146,2025-06-11,4,2,24,6,2025
3395,87,168,2024-09-11,4,2,37,9,2024
3396,336,148,2025-11-11,1,1,46,11,2025
3397,121,155,2025-12-22,4,0,52,12,2025
3398,287,169,2024-05-13,1,0,20,5,2024
3399,273,197,2026-02-05,3,3,6,2,2026
3400,8,109,2026-02-22,1,6,8,2,2026
3401,221,55,2025-08-16,4,5,33,8,2025
3402,400,119,2025-05-27,4,1,22,5,2025
3403,52,60,2025-02-12,3,2,7,2,2025
3404,90,133,2025-12-05,3,4,49,12,2025
3405,59,72,2025-06-01,2,6,22,6,2025
3406,198,170,2024-11-01,1,4,44,11,2024
3407,123,163,2025-07-16,4,2,29,7,2025
3408,271,58,2026-02-02,4,0,6,2,2026
3409,428,20,2025-06-06,3,4,23,6,2025
3410,421,16,2025-07-05,2,5,27,7,2025
3411,187,189,2025-02-19,3,2,8,2,2025
3412,308,172,2025-01-22,3,2,4,1,2025
3413,341,191,2025-05-05,1,0,19,5,2025
3414,447,38,2024-04-24,3,2,17,4,2024
3415,45,87,2025-09-28,1,6,39,9,2025
3416,230,130,2025-06-29,2,6,26,6,2025
3417,336,141,2024-12-12,3,3,50,12,2024
3418,68,17,2024-07-31,3,2,31,7,2024
3419,437,19,2024-10-16,3,2,42,10,2024
3420,190,20,2025-10-12,2,6,41,10,2025
3421,73,103,2025-07-01,1,1,27,7,2025
3422,252,14,2025-03-27,3,3,13,3,2025
3423,429,42,2025-07-01,1,1,27,7,2025
3424,24,132,2024-12-25,3,2,52,12,2024
3425,80,111,2025-08-04,2,0,32,8,2025
3426,452,182,2024-10-12,1,5,41,10,2024
3427,197,160,2025-08-06,2,2,32,8,2025
3428,411,122,2025-09-22,3,0,39,9,2025
3429,165,185,2025-08-18,4,0,34,8,2025
3430,487,79,2024-11-21,1,3,47,11,2024
3431,197,144,2024-11-15,1,4,46,11,2024
3432,416,81,2025-08-21,2,3,34,8,2025
3433,192,36,2025-04-25,1,4,17,4,2025
3434,478,55,2024-11-28,2,3,48,11,2024
3435,105,1,2025-09-29,3,0,40,9,2025
3436,29,21,2025-03-06,4,3,10,3,2025
3437,195,69,2025-06-03,1,1,23,6,2025
3438,459,97,2024-08-03,2,5,31,8,2024
3439,462,156,2024-08-20,3,1,34,8,2024
3440,262,27,2025-09-09,1,1,37,9,2025
3441,22,88,2025-06-12,3,3,24,6,2025
3442,112,72,2026-02-15,4,6,7,2,2026
3443,358,156,2025-01-18,4,5,3,1,2025
3444,205,134,2025-11-21,2,4,47,11,2025
3445,465,44,2024-08-05,4,0,32,8,2024
3446,44,25,2024-12-23,4,0,52,12,2024
3447,433,42,2025-11-10,1,0,46,11,2025
3448,113,70,2024-06-15,1,5,24,6,2024
3449,76,51,2024-03-12,1,1,11,3,2024
3450,482,27,2024-07-04,4,3,27,7,2024
3451,368,102,2025-01-12,1,6,2,1,2025
3452,493,97,2025-10-31,4,4,44,10,2025
3453,82,102,2025-03-30,4,6,13,3,2025
3454,174,71,2024-03-18,2,0,12,3,2024
3455,207,166,2025-01-15,2,2,3,1,2025
3456,105,91,2025-05-13,4,1,20,5,2025
3457,405,101,2025-04-12,1,5,15,4,2025
3458,147,10,2024-08-24,1,5,34,8,2024
3459,41,104,2025-07-27,4,6,30,7,2025
3460,58,65,2025-01-26,3,6,4,1,2025
3461,393,25,2025-11-01,2,5,44,11,2025
3462,345,42,2025-12-02,2,1,49,12,2025
3463,227,6,2025-08-31,1,6,35,8,2025
3464,139,13,2024-04-21,3,6,16,4,2024
3465,157,136,2025-09-06,1,5,36,9,2025
3466,216,15,2026-01-13,2,1,3,1,2026
3467,82,193,2025-01-26,1,6,4,1,2025
3468,322,131,2024-06-10,1,0,24,6,2024
3469,481,103,2026-01-24,3,5,4,1,2026
3470,335,113,2024-06-15,4,5,24,6,2024
3471,446,195,2024-10-07,1,0,41,10,2024
3472,163,200,2025-01-24,3,4,4,1,2025
3473,95,2,2025-10-11,3,5,41,10,2025
3474,141,37,2025-05-09,4,4,19,5,2025
3475,340,35,2024-09-30,2,0,40,9,2024
3476,276,107,2025-09-13,1,5,37,9,2025
3477,21,98,2024-11-15,2,4,46,11,2024
3478,20,74,2025-06-08,1,6,23,6,2025
3479,382,193,2025-07-13,3,6,28,7,2025
3480,51,102,2024-11-01,4,4,44,11,2024
3481,140,192,2025-03-08,1,5,10,3,2025
3482,100,127,2025-04-14,4,0,16,4,2025
3483,416,155,2025-03-04,2,1,10,3,2025
3484,204,55,2025-08-16,2,5,33,8,2025
3485,495,104,2024-12-11,3,2,50,12,2024
3486,137,134,2025-11-12,2,2,46,11,2025
3487,26,135,2024-12-08,3,6,49,12,2024
3488,346,178,2025-06-02,3,0,23,6,2025
3489,116,127,2024-10-11,3,4,41,10,2024
3490,7,42,2024-10-08,2,1,41,10,2024
3491,159,161,2026-03-10,1,1,11,3,2026
3492,393,38,2024-06-23,1,6,25,6,2024
3493,413,93,2025-05-09,3,4,19,5,2025
3494,363,77,2024-09-06,1,4,36,9,2024
3495,444,123,2025-12-14,3,6,50,12,2025
3496,427,111,2025-10-04,2,5,40,10,2025
3497,182,184,2025-04-05,4,5,14,4,2025
3498,30,35,2024-04-07,4,6,14,4,2024
3499,303,2,2024-08-09,3,4,32,8,2024
3500,247,156,2024-10-16,4,2,42,10,2024
3501,124,64,2024-11-30,4,5,48,11,2024
3502,251,185,2024-11-13,3,2,46,11,2024
3503,112,93,2024-04-18,2,3,16,4,2024
3504,361,29,2024-06-03,1,0,23,6,2024
3505,77,109,2025-07-13,2,6,28,7,2025
3506,237,166,2024-04-30,2,1,18,4,2024
3507,486,101,2024-07-22,2,0,30,7,2024
3508,154,7,2026-02-07,2,5,6,2,2026
3509,49,71,2025-06-07,3,5,23,6,2025
3510,389,2,2024-03-27,4,2,13,3,2024
3511,88,148,2025-07-20,3,6,29,7,2025
3512,115,186,2025-07-13,2,6,28,7,2025
3513,187,46,2025-10-14,2,1,42,10,2025
3514,72,174,2025-01-05,3,6,1,1,2025
3515,28,118,2024-11-07,4,3,45,11,2024
3516,371,110,2024-11-28,4,3,48,11,2024
3517,201,7,2025-10-09,2,3,41,10,2025
3518,456,59,2025-09-22,1,0,39,9,2025
3519,103,134,2024-09-30,1,0,40,9,2024
3520,206,119,2024-06-20,1,3,25,6,2024
3521,143,65,2024-10-30,2,2,44,10,2024
3522,266,116,2024-06-25,1,1,26,6,2024
3523,376,148,2024-12-10,4,1,50,12,2024
3524,490,102,2025-05-19,2,0,21,5,2025
3525,268,3,2025-07-03,1,3,27,7,2025
3526,289,192,2024-05-09,3,3,19,5,2024
3527,446,117,2025-11-19,3,2,47,11,2025
3528,244,140,2024-04-02,1,1,14,4,2024
3529,352,123,2025-11-13,4,3,46,11,2025
3530,328,102,2024-09-17,4,1,38,9,2024
3531,136,154,2025-06-25,1,2,26,6,2025
3532,118,44,2024-05-01,3,2,18,5,2024
3533,219,145,2025-09-21,4,6,38,9,2025
3534,339,53,2025-07-24,2,3,30,7,2025
3535,168,182,2024-10-09,4,2,41,10,2024
3536,215,161,2024-12-17,1,1,51,12,2024
3537,286,53,2025-09-01,3,0,36,9,2025
3538,368,79,2025-03-14,2,4,11,3,2025
3539,344,34,2025-01-15,3,2,3,1,2025
3540,249,46,2025-06-08,3,6,23,6,2025
3541,194,26,2026-02-20,1,4,8,2,2026
3542,394,174,2025-01-10,4,4,2,1,2025
3543,99,20,2025-08-24,4,6,34,8,2025
3544,410,94,2024-08-18,4,6,33,8,2024
3545,289,27,2025-07-05,4,5,27,7,2025
3546,445,195,2025-12-06,2,5,49,12,2025
3547,370,135,2024-08-22,4,3,34,8,2024
3548,57,155,2024-09-07,1,5,36,9,2024
3549,191,137,2025-02-21,3,4,8,2,2025
3550,153,181,2024-12-08,2,6,49,12,2024
3551,43,163,2024-11-29,3,4,48,11,2024
3552,19,54,2024-06-01,1,5,22,6,2024
3553,112,75,2024-06-29,1,5,26,6,2024
3554,96,167,2024-04-22,2,0,17,4,2024
3555,456,161,2024-11-08,2,4,45,11,2024
3556,221,181,2025-11-11,1,1,46,11,2025
3557,218,148,2025-05-15,1,3,20,5,2025
3558,500,186,2025-06-10,3,1,24,6,2025
3559,201,164,2024-03-28,3,3,13,3,2024
3560,28,77,2025-09-04,4,3,36,9,2025
3561,239,73,2025-08-15,1,4,33,8,2025
3562,212,103,2025-06-13,1,4,24,6,2025
3563,496,54,2025-05-12,3,0,20,5,2025
3564,312,78,2024-10-15,2,1,42,10,2024
3565,429,15,2024-07-06,1,5,27,7,2024
3566,410,88,2024-08-20,3,1,34,8,2024
3567,313,179,2024-07-05,2,4,27,7,2024
3568,363,155,2026-03-08,4,6,10,3,2026
3569,485,197,2026-02-24,1,1,9,2,2026
3570,336,25,2024-11-19,4,1,47,11,2024
3571,216,37,2025-08-14,2,3,33,8,2025
3572,362,100,2024-12-06,4,4,49,12,2024
3573,266,145,2025-03-05,2,2,10,3,2025
3574,199,198,2024-12-17,1,1,51,12,2024
3575,393,76,2024-09-03,2,1,36,9,2024
3576,6,2,2024-07-12,4,4,28,7,2024
3577,480,23,2024-10-05,2,5,40,10,2024
3578,415,67,2025-10-13,2,0,42,10,2025
3579,492,111,2025-05-05,2,0,19,5,2025
3580,3,37,2025-12-27,2,5,52,12,2025
3581,275,157,2026-02-07,1,5,6,2,2026
3582,212,188,2025-06-06,4,4,23,6,2025
3583,126,158,2024-03-10,4,6,10,3,2024
3584,351,135,2024-03-26,1,1,13,3,2024
3585,355,152,2026-01-13,1,1,3,1,2026
3586,63,49,2025-09-11,4,3,37,9,2025
3587,143,113,2024-11-20,3,2,47,11,2024
3588,12,77,2025-11-05,1,2,45,11,2025
3589,355,74,2024-10-22,1,1,43,10,2024
3590,168,17,2024-07-19,3,4,29,7,2024
3591,389,146,2024-12-05,4,3,49,12,2024
3592,186,35,2026-02-23,3,0,9,2,2026
3593,358,106,2025-07-07,3,0,28,7,2025
3594,491,45,2025-11-30,2,6,48,11,2025
3595,497,183,2024-08-17,1,5,33,8,2024
3596,181,88,2025-05-06,4,1,19,5,2025
3597,114,182,2025-06-28,4,5,26,6,2025
3598,322,109,2024-09-08,3,6,36,9,2024
3599,235,175,2024-07-17,4,2,29,7,2024
3600,307,33,2025-10-27,4,0,44,10,2025
3601,310,160,2024-08-06,2,1,32,8,2024
3602,483,43,2024-04-05,2,4,14,4,2024
3603,322,138,2025-02-01,4,5,5,2,2025
3604,208,105,2025-12-07,3,6,49,12,2025
3605,492,194,2024-08-23,3,4,34,8,2024
3606,310,148,2025-01-21,4,1,4,1,2025
3607,108,12,2024-09-05,3,3,36,9,2024
3608,314,70,2025-04-07,1,0,15,4,2025
3609,327,87,2024-09-29,2,6,39,9,2024
3610,124,69,2025-11-30,3,6,48,11,2025
3611,500,110,2025-04-23,4,2,17,4,2025
3612,172,35,2024-11-24,3,6,47,11,2024
3613,487,17,2024-04-18,4,3,16,4,2024
3614,183,97,2026-02-20,2,4,8,2,2026
3615,422,177,2024-06-19,3,2,25,6,2024
3616,287,179,2025-01-03,2,4,1,1,2025
3617,487,159,2025-10-04,2,5,40,10,2025
3618,74,10,2025-06-17,2,1,25,6,2025
3619,133,155,2025-09-02,4,1,36,9,2025
3620,472,154,2024-06-26,2,2,26,6,2024
3621,331,49,2025-07-28,3,0,31,7,2025
3622,170,24,2024-09-21,4,5,38,9,2024
3623,218,60,2025-10-07,3,1,41,10,2025
3624,473,185,2024-04-01,2,0,14,4,2024
3625,249,141,2024-10-16,2,2,42,10,2024
3626,333,148,2024-08-31,4,5,35,8,2024
3627,147,67,2025-06-27,2,4,26,6,2025
3628,439,81,2025-03-19,3,2,12,3,2025
3629,281,163,2024-12-19,2,3,51,12,2024
3630,170,21,2024-05-19,3,6,20,5,2024
3631,69,148,2025-05-17,1,5,20,5,2025
3632,201,99,2024-08-21,1,2,34,8,2024
3633,156,168,2025-06-06,3,4,23,6,2025
3634,169,68,2024-11-25,4,0,48,11,2024
3635,195,94,2024-08-20,1,1,34,8,2024
3636,127,182,2024-03-14,4,3,11,3,2024
3637,400,64,2025-05-17,1,5,20,5,2025
3638,377,141,2025-03-01,2,5,9,3,2025
